domain,timestamp,original_url,snapshot_url,title,body_text,first_img,img_count,html_length,combined_text
geocities.com,19990220011511,http://geocities.com:80/SiliconValley/,https://web.archive.org/web/19990220011511/http://geocities.com:80/SiliconValley/,GeoCities - SiliconValley,"GeoCities - SiliconValley $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Visit Surplus Auction Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved",http://pic.geocities.com/images/neighborhoods/geologo_neighborhood.gif,18,16756,"GeoCities - SiliconValley

GeoCities - SiliconValley $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Visit Surplus Auction Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved"
geocities.com,19990220071852,http://www11.geocities.com:80/SiliconValley/,https://web.archive.org/web/19990220071852/http://www11.geocities.com:80/SiliconValley/,GeoCities - SiliconValley,"GeoCities - SiliconValley Visit Surplus Auction $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved",http://pic.geocities.com/images/neighborhoods/geologo_neighborhood.gif,18,16756,"GeoCities - SiliconValley

GeoCities - SiliconValley Visit Surplus Auction $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved"
geocities.com,19990220092056,http://www.geocities.com:80/SiliconValley/,https://web.archive.org/web/19990220092056/http://www.geocities.com:80/SiliconValley/,GeoCities - SiliconValley,"GeoCities - SiliconValley Up to 40% off related books from Amazon.com Visit Surplus Auction $5.00 off music at CDnow! Instant Credit Apply Now! Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved",http://pic.geocities.com/images/neighborhoods/geologo_neighborhood.gif,18,16756,"GeoCities - SiliconValley

GeoCities - SiliconValley Up to 40% off related books from Amazon.com Visit Surplus Auction $5.00 off music at CDnow! Instant Credit Apply Now! Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum Find out about ICQ, writable CDs, FrontPage97 and more while staying up-to-date on your community with SiliconValley News and Reviews . Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved"
geocities.com,19990221161429,http://www3.geocities.com:80/SiliconValley/,https://web.archive.org/web/19990221161429/http://www3.geocities.com:80/SiliconValley/,GeoCities - SiliconValley,"GeoCities - SiliconValley $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Visit Surplus Auction Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum SiliconValley teens and others are welcome to make their cyber home at the SiliconValley Teen Team headquarters. Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved",http://pic.geocities.com/images/neighborhoods/geologo_neighborhood.gif,18,16723,"GeoCities - SiliconValley

GeoCities - SiliconValley $5.00 off music at CDnow! Instant Credit Apply Now! Up to 40% off related books from Amazon.com Visit Surplus Auction Other Neighborhoods Great GeoShops Get a Virtual Office Explore The Suburbs: Choose a suburb SiliconValley Bay Bridge Byte Campus Circuit Chip Foothills Garage Grid Haven Heights Hills Horizon Lab Lakes Monitor Network Orchard Park Peaks Pines Platform Port Ridge Sector Station Vista Way Yahoo: Computers Search: GeoCities SiliconValley Password: Net News Home Help Info • Computers & Technology • Business & Money Join This Neighborhood today! It's Free. Hood Happenings Computers Chat | Computers Forum SiliconValley teens and others are welcome to make their cyber home at the SiliconValley Teen Team headquarters. Surf the Net with Networds - Create Free Networds for every GeoCities and Internet location you visit. They will be available instantly to everyone on the Net. Use Networds and share them with others. It's Programmers' Pavilion , where we highlight the programming talents of GeoCitizens like you. Take a look at the featured pages, apply for membership, get cool tools from the Developer Toolbox, or sound off in the Redmond Roundtable. Getting Involved Community Leaders If you need GeoCities help or want to get more involved in your neighborhood, these are the people to ask. Blueprint We've created a zine to help you build better home pages. Check in every month for lots of tips and tricks! Landmark Sites Places to stop when you're surfing that info superhighway known as GeoCities. Landmarks are sites we consider the best of the best. [Join] [Help] [Info] [Home] [Avenues] [Neighborhoods] [Members] [Shopping Center] [Search] © 1995 - 1999 GeoCities. All rights reserved"
geocities.com,19991007080925,http://www9.geocities.com:80/SiliconValley/,https://web.archive.org/web/19991007080925/http://www9.geocities.com:80/SiliconValley/,Yahoo! GeoCities - SiliconValley,Yahoo! GeoCities - SiliconValley Yahoo! Home Help Free Home Pages! Get your own free home page today In Our Neighborhoods Community Leaders World Report Landmark Sites Other Neighborhoods Search Yahoo! GeoCities SiliconValley Yahoo! Resources Yahoo! Clubs Yahoo! User Groups Explore the Suburbs Choose a suburb SiliconValley SiliconValley/Bay SiliconValley/Bit SiliconValley/Bridge SiliconValley/Byte SiliconValley/Cable SiliconValley/Campus SiliconValley/Chip SiliconValley/Circuit SiliconValley/Code SiliconValley/Drive SiliconValley/Foothills SiliconValley/Garage SiliconValley/Grid SiliconValley/Hardware SiliconValley/Haven SiliconValley/Heights SiliconValley/Hills SiliconValley/Horizon SiliconValley/Hub SiliconValley/Lab SiliconValley/Lakes SiliconValley/Monitor SiliconValley/Mouse SiliconValley/Network SiliconValley/Orchard SiliconValley/Park SiliconValley/Peaks SiliconValley/Pines SiliconValley/Platform SiliconValley/Port SiliconValley/Program SiliconValley/Ridge SiliconValley/Screen SiliconValley/Sector SiliconValley/Station SiliconValley/Vista SiliconValley/Way Hood Happenings SiliconValley Chat | SiliconValley Message Boards GeoThingMaker Contest! Be creative! Be cool! Win 150 bucks! Design your own GeoThing and enter our contest for a chance to win! Copyright © 1994-1999 Yahoo! Inc. All rights reserved. Help Privacy Policy Terms of Service Legal Disclaimers,http://a372.g.akamaitech.net/7/372/27/11661111b03c56/pic.geocities.com/img/geoplus/geologo.gif,5,9212,"Yahoo! GeoCities - SiliconValley

Yahoo! GeoCities - SiliconValley Yahoo! Home Help Free Home Pages! Get your own free home page today In Our Neighborhoods Community Leaders World Report Landmark Sites Other Neighborhoods Search Yahoo! GeoCities SiliconValley Yahoo! Resources Yahoo! Clubs Yahoo! User Groups Explore the Suburbs Choose a suburb SiliconValley SiliconValley/Bay SiliconValley/Bit SiliconValley/Bridge SiliconValley/Byte SiliconValley/Cable SiliconValley/Campus SiliconValley/Chip SiliconValley/Circuit SiliconValley/Code SiliconValley/Drive SiliconValley/Foothills SiliconValley/Garage SiliconValley/Grid SiliconValley/Hardware SiliconValley/Haven SiliconValley/Heights SiliconValley/Hills SiliconValley/Horizon SiliconValley/Hub SiliconValley/Lab SiliconValley/Lakes SiliconValley/Monitor SiliconValley/Mouse SiliconValley/Network SiliconValley/Orchard SiliconValley/Park SiliconValley/Peaks SiliconValley/Pines SiliconValley/Platform SiliconValley/Port SiliconValley/Program SiliconValley/Ridge SiliconValley/Screen SiliconValley/Sector SiliconValley/Station SiliconValley/Vista SiliconValley/Way Hood Happenings SiliconValley Chat | SiliconValley Message Boards GeoThingMaker Contest! Be creative! Be cool! Win 150 bucks! Design your own GeoThing and enter our contest for a chance to win! Copyright © 1994-1999 Yahoo! Inc. All rights reserved. Help Privacy Policy Terms of Service Legal Disclaimers"
geocities.com,19990220180955,http://www.geocities.com:80/SiliconValley/1000/,https://web.archive.org/web/19990220180955/http://www.geocities.com:80/SiliconValley/1000/,Chris Kirby's Home Page,Chris Kirby's Home Page Hits 31st January 1999 The Paging Page Chris's Radio Links Richmond Round Table My Family & Other Animals Richmond North Yorkshire Global Positioning System Sign my Logbook Let me hear from you ! Inspect my Logbook Member of LinkExchange Free Home Pages at GeoCities This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ],https://web.archive.org/web/19990220180955/http:/www.geocities.com:80/SiliconValley/1000/hp.gif,15,10471,"Chris Kirby's Home Page

Chris Kirby's Home Page Hits 31st January 1999 The Paging Page Chris's Radio Links Richmond Round Table My Family & Other Animals Richmond North Yorkshire Global Positioning System Sign my Logbook Let me hear from you ! Inspect my Logbook Member of LinkExchange Free Home Pages at GeoCities This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ]"
geocities.com,20010516221505,http://www.geocities.com:80/siliconvalley/1000/,https://web.archive.org/web/20010516221505/http://www.geocities.com:80/siliconvalley/1000/,Chris Kirby's Home Page,Chris Kirby's Home Page Hits since 1996! Updated - September 2000 The Paging Page Chris's Radio Links Richmond Round Table My Family & Other Animals Richmond North Yorkshire Global Positioning System Money for Old Rope! Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ] Info,https://web.archive.org/web/20010516221505/http:/www.geocities.com:80/siliconvalley/1000/hp.gif,15,10336,"Chris Kirby's Home Page

Chris Kirby's Home Page Hits since 1996! Updated - September 2000 The Paging Page Chris's Radio Links Richmond Round Table My Family & Other Animals Richmond North Yorkshire Global Positioning System Money for Old Rope! Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ] Info"
geocities.com,20090830124444,http://geocities.com/SiliconValley/1000/,https://web.archive.org/web/20090830124444/http://geocities.com/SiliconValley/1000/,Chris Kirby's Home Page,"Chris Kirby's Home Page Hits since 1996! Updated - March 2005 ""Ugly-Mug"" Ham Links My Family & Other Animals About Richmond North Yorkshire Old photo archive Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ]",https://web.archive.org/web/20090830124444/http:/geocities.com/SiliconValley/1000/hp.gif,10,8704,"Chris Kirby's Home Page

Chris Kirby's Home Page Hits since 1996! Updated - March 2005 ""Ugly-Mug"" Ham Links My Family & Other Animals About Richmond North Yorkshire Old photo archive Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ]"
geocities.com,20091027134215,http://www.geocities.com/siliconvalley/1000/,https://web.archive.org/web/20091027134215/http://www.geocities.com/siliconvalley/1000/,Chris Kirby's Home Page,"Chris Kirby's Home Page Hits since 1996! Updated - March 2005 ""Ugly-Mug"" Ham Links My Family & Other Animals About Richmond North Yorkshire Old photo archive Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ]",https://web.archive.org/web/20091027134215/http:/www.geocities.com/siliconvalley/1000/hp.gif,10,8704,"Chris Kirby's Home Page

Chris Kirby's Home Page Hits since 1996! Updated - March 2005 ""Ugly-Mug"" Ham Links My Family & Other Animals About Richmond North Yorkshire Old photo archive Sign Guestbook Email me! View Guestbook This Amateur Radio Webring site is owned by Chris Kirby . Want to join the Amateur Radio Webring? [ Skip Prev ] [ Prev ] [ Next ] [ Skip Next ] [ Random ] [ Next 5 ] [ List Sites ]"
geocities.com,20010505153631,http://www.geocities.com:80/SiliconValley/1000/adbars.htm,https://web.archive.org/web/20010505153631/http://www.geocities.com:80/SiliconValley/1000/adbars.htm,Money for Old Rope - Adbars,"Money for Old Rope - Adbars A word about adbars For many people, the idea of being paid to use the Internet is strange. ""Why would anyone want to give me their money ?"", I hear you asking. The answer is that you are a potential purchaser of goods and services, and suppliers want to advertise to you. ""But I hate adverts!"" Adbars simply sit there on your screen and other than taking up a little screen space, they won't bother you at all. No one is asking you to study the adverts on your pc screen , you may have to run the mouse over them every few minutes, but you needn't actually buy anything. The higher the resolution of your screen, the less space they occupy. ""What is an Adbar ?"" An adbar is a banner. The size varies, but the ones I use are about half an inch high, and the full width of my screen. The adbars may sit at the top or bottom of your screen. You can turn them off, and they go away, but then so does your income :-( ""How much can I earn?"" The going rate differs, but most pay about 30p per hour. Not alot. You can, however have a few going at the same time and your income then starts to look attractive. I usually have two or three going, and hardly notice the reduction in screen size at all. I put them both at the top, move the taskbar over to the right hand side, and (gasp - I confess) sometimes I adjust the picture height of my monitor to eliminate them completely! Think about the last month. How many hours did you spend on the Internet ? Half an hour each evening maybe ? Well with two adbars up and running, thats over £9 you could have had. If you're still paying for your Internet phone calls - £9 will more than likely have covered your phone call costs, or if you're on a free internet service (and we all should be by now), it is £9 for you to save or spend as you like. Payment is usually made by cheque, when your dues exceed a certain amount. So, you won't get a cheque every month from each one, but you don't lose out either because earnings are carried forward at the end of the month until there is enough in the pot to trigger the payment. There's one more thing. In addition to signing up, these companies encourage you to recruit others. Now, I'd be lying if I said all this about adbars was purely for your education. I have a vested interest in persuading you to join! My pennies also increase if you sign up using the links I give. Consider, you have your own circle of friends, and if in turn you ask them to join up too, you will increase your earnings in the same way. Remember, it is not going to cost your friends anything to join - when you refer a friend to the service, you are not asking them to spend - you are giving them an opportunity to earn. Heads you win, Tails you win ! Return......",https://web.archive.org/web/20010505153631/http:/www.geocities.com:80/SiliconValley/1000/offers.gif,6,4781,"Money for Old Rope - Adbars

Money for Old Rope - Adbars A word about adbars For many people, the idea of being paid to use the Internet is strange. ""Why would anyone want to give me their money ?"", I hear you asking. The answer is that you are a potential purchaser of goods and services, and suppliers want to advertise to you. ""But I hate adverts!"" Adbars simply sit there on your screen and other than taking up a little screen space, they won't bother you at all. No one is asking you to study the adverts on your pc screen , you may have to run the mouse over them every few minutes, but you needn't actually buy anything. The higher the resolution of your screen, the less space they occupy. ""What is an Adbar ?"" An adbar is a banner. The size varies, but the ones I use are about half an inch high, and the full width of my screen. The adbars may sit at the top or bottom of your screen. You can turn them off, and they go away, but then so does your income :-( ""How much can I earn?"" The going rate differs, but most pay about 30p per hour. Not alot. You can, however have a few going at the same time and your income then starts to look attractive. I usually have two or three going, and hardly notice the reduction in screen size at all. I put them both at the top, move the taskbar over to the right hand side, and (gasp - I confess) sometimes I adjust the picture height of my monitor to eliminate them completely! Think about the last month. How many hours did you spend on the Internet ? Half an hour each evening maybe ? Well with two adbars up and running, thats over £9 you could have had. If you're still paying for your Internet phone calls - £9 will more than likely have covered your phone call costs, or if you're on a free internet service (and we all should be by now), it is £9 for you to save or spend as you like. Payment is usually made by cheque, when your dues exceed a certain amount. So, you won't get a cheque every month from each one, but you don't lose out either because earnings are carried forward at the end of the month until there is enough in the pot to trigger the payment. There's one more thing. In addition to signing up, these companies encourage you to recruit others. Now, I'd be lying if I said all this about adbars was purely for your education. I have a vested interest in persuading you to join! My pennies also increase if you sign up using the links I give. Consider, you have your own circle of friends, and if in turn you ask them to join up too, you will increase your earnings in the same way. Remember, it is not going to cost your friends anything to join - when you refer a friend to the service, you are not asking them to spend - you are giving them an opportunity to earn. Heads you win, Tails you win ! Return......"
geocities.com,19990221105545,http://www.geocities.com:80/SiliconValley/1000/family.htm,https://web.archive.org/web/19990221105545/http://www.geocities.com:80/SiliconValley/1000/family.htm,The Picture Gallery,"The Picture Gallery 3rd January 1999 Chris G4FZN ""I'm the author of these pages. Thanks for stopping by - I hope you find most of these pages interesting and informative. I'm licenced to operate on all of the amateur radio bands, but my main interest is VHF and UHF. I'm in the Richmond Raynet Group, who occasionally provide emergency communications for user services in this area. When I'm not playing radio, I play keyboard for a local band called ""The Pulse"". There are five of us, a superb lead guitarist, a bass guitarist, drummer (or is it called ""percussionist"" these days ?), a male vocalist, and yours truly on keys. Our music can be best described as ""rock classics"", - you know them all - numbers from the Rolling Stones, Zombies, Troggs, Beatles which we blend together with numbers from Bruce Springsteen and the Eagles to give the subtle change of tempo. Add to that lot the Wilson Pickett song, ""Midnight Hour"" and the Tommy James number, ""Mony Mony"" and others like that, and you'll see we've got a fantastic mix of music to play. Some of our best performances have been to biker's meets and music festivals - I don't think we'd go down very well at a house/garage party or a bass 'n drum rave!!!! EMail: chris_kirby@geocities.com Pauline G8HQW ""Hi, I'm Pauline. I'm an audiologist at a local hospital. Have you had your hearing tested recently? Its amazing how many people haven't. I try to keep fit by working out three times a week in the gym at the Fitness Centre. "" EMail: pjkirby@yahoo.com Stephen 2E1DZK ""Hello from Stephen. I'm a 6th form student at Richmond School. There is an Amateur Radio Club which meets almost every lunchtime. You will often our club callsign GX0RYS active on 20m and other bands. The club also operates on the 70cms amateur band, and operates a packet radio station. You can send a message to us at: GX0RYS@GB7CYM.#19.GBR.EU. Mr Vann, (G3RLV) is the Science teacher who runs the school Radio Club, and without him we wouldn't be able to meet. I support Luton Town Football Club because I was born at the Luton & Dunstable hospital in 1982."" EMail: sjkirby@yahoo.com Simon 2E1GUN ""Hello, Simon here. My favourite sports are football and hockey. I play hockey for Richmond School and have played for the County. The soccer team I support is Arsenal Football Club , (that's their strip I'm wearing) and I check out their Web pages from time to time. Don't you think my callsign is brill for an Aresnal supporter - their nickname is the GUNNERS !! EMail: scwkirby@yahoo.com Arthur G6FGE ""Hello, I'm Arthur, a retired civil engineer who has been licenced ten years, but I'm not very active on the bands. Colin G6AHF ""Where's my picture gone?"" Judith G4XMG © 1999 Chris Kirby Return to Chris Kirby's Home Page Return to Geocities",https://web.archive.org/web/19990221105545/http:/www.geocities.com:80/SiliconValley/1000/family.gif,10,4908,"The Picture Gallery

The Picture Gallery 3rd January 1999 Chris G4FZN ""I'm the author of these pages. Thanks for stopping by - I hope you find most of these pages interesting and informative. I'm licenced to operate on all of the amateur radio bands, but my main interest is VHF and UHF. I'm in the Richmond Raynet Group, who occasionally provide emergency communications for user services in this area. When I'm not playing radio, I play keyboard for a local band called ""The Pulse"". There are five of us, a superb lead guitarist, a bass guitarist, drummer (or is it called ""percussionist"" these days ?), a male vocalist, and yours truly on keys. Our music can be best described as ""rock classics"", - you know them all - numbers from the Rolling Stones, Zombies, Troggs, Beatles which we blend together with numbers from Bruce Springsteen and the Eagles to give the subtle change of tempo. Add to that lot the Wilson Pickett song, ""Midnight Hour"" and the Tommy James number, ""Mony Mony"" and others like that, and you'll see we've got a fantastic mix of music to play. Some of our best performances have been to biker's meets and music festivals - I don't think we'd go down very well at a house/garage party or a bass 'n drum rave!!!! EMail: chris_kirby@geocities.com Pauline G8HQW ""Hi, I'm Pauline. I'm an audiologist at a local hospital. Have you had your hearing tested recently? Its amazing how many people haven't. I try to keep fit by working out three times a week in the gym at the Fitness Centre. "" EMail: pjkirby@yahoo.com Stephen 2E1DZK ""Hello from Stephen. I'm a 6th form student at Richmond School. There is an Amateur Radio Club which meets almost every lunchtime. You will often our club callsign GX0RYS active on 20m and other bands. The club also operates on the 70cms amateur band, and operates a packet radio station. You can send a message to us at: GX0RYS@GB7CYM.#19.GBR.EU. Mr Vann, (G3RLV) is the Science teacher who runs the school Radio Club, and without him we wouldn't be able to meet. I support Luton Town Football Club because I was born at the Luton & Dunstable hospital in 1982."" EMail: sjkirby@yahoo.com Simon 2E1GUN ""Hello, Simon here. My favourite sports are football and hockey. I play hockey for Richmond School and have played for the County. The soccer team I support is Arsenal Football Club , (that's their strip I'm wearing) and I check out their Web pages from time to time. Don't you think my callsign is brill for an Aresnal supporter - their nickname is the GUNNERS !! EMail: scwkirby@yahoo.com Arthur G6FGE ""Hello, I'm Arthur, a retired civil engineer who has been licenced ten years, but I'm not very active on the bands. Colin G6AHF ""Where's my picture gone?"" Judith G4XMG © 1999 Chris Kirby Return to Chris Kirby's Home Page Return to Geocities"
